week_date,time_idx,deaths,log_deaths,year,week_of_year,series_id,total_trials,violent_crime_prop_smooth,property_crime_prop_smooth,conviction_rate_smooth,death_sentence_rate_smooth,transport_rate_smooth,avg_punishment_score_smooth,disease_sentiment,hardship_sentiment,overall_distress_sentiment,conviction_rate_smooth_lag4w,hardship_sentiment_lag4w,violent_crime_prop_smooth_std,property_crime_prop_smooth_std,conviction_rate_smooth_std,death_sentence_rate_smooth_std,transport_rate_smooth_std,avg_punishment_score_smooth_std,disease_sentiment_std,hardship_sentiment_std,overall_distress_sentiment_std,conviction_rate_smooth_lag4w_std,hardship_sentiment_lag4w_std
1679-03-27,64,393.0,5.976350909297934,1679,13,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752617866252192,0.7081158889664544,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,1.0310257256564295,0.82728224642855
1679-04-03,65,385.0,5.955837369464831,1679,14,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752617866252192,0.7081158889664544,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,1.0310257256564295,0.82728224642855
1679-04-10,66,351.0,5.863631175598097,1679,15,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,-1.1731786124250538,-1.1980947343674035
1679-04-17,67,369.0,5.91350300563827,1679,16,London,18.0,0.2482638888888889,0.7222222222222222,0.7293709150326797,0.3851148851148851,0.022727272727272728,0.0,0.7032180726528168,0.6977822250790067,0.7032180726528168,0.0,0.0,2.9727522112041997,0.45931940491993567,0.9619802512055529,2.7128979188477627,-0.7768126179162215,0.0,0.8063659673900508,0.7971168943474761,0.8063659673900508,-1.1731786124250538,-1.1980947343674035
1679-04-24,68,365.0,5.902633333401366,1679,17,London,18.0,0.2482638888888889,0.7222222222222222,0.7293709150326797,0.3851148851148851,0.022727272727272728,0.0,0.7032180726528168,0.6977822250790067,0.7032180726528168,0.0,0.0,2.9727522112041997,0.45931940491993567,0.9619802512055529,2.7128979188477627,-0.7768126179162215,0.0,0.8063659673900508,0.7971168943474761,0.8063659673900508,-1.1731786124250538,-1.1980947343674035
1679-05-01,69,392.0,5.973809611869261,1679,18,London,18.0,0.2482638888888889,0.7222222222222222,0.7293709150326797,0.3851148851148851,0.022727272727272728,0.0,0.7032180726528168,0.6977822250790067,0.7032180726528168,0.0,0.0,2.9727522112041997,0.45931940491993567,0.9619802512055529,2.7128979188477627,-0.7768126179162215,0.0,0.8063659673900508,0.7971168943474761,0.8063659673900508,-1.1731786124250538,-1.1980947343674035
1679-05-08,70,377.0,5.934894195619588,1679,19,London,18.0,0.2482638888888889,0.7222222222222222,0.7293709150326797,0.3851148851148851,0.022727272727272728,0.0,0.7032180726528168,0.6977822250790067,0.7032180726528168,0.0,0.0,2.9727522112041997,0.45931940491993567,0.9619802512055529,2.7128979188477627,-0.7768126179162215,0.0,0.8063659673900508,0.7971168943474761,0.8063659673900508,-1.1731786124250538,-1.1980947343674035
1679-05-15,71,414.0,6.028278520230698,1679,20,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293709150326797,0.6977822250790067,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.9629419968175403,0.797725551979189
1679-05-22,72,394.0,5.978885764901122,1679,21,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293709150326797,0.6977822250790067,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.9629419968175403,0.797725551979189
1679-05-29,73,367.0,5.908082938168931,1679,22,London,16.0,0.24156746031746032,0.7289186507936508,0.7241625816993463,0.3477772227772228,0.022727272727272728,0.0,0.7146987095475197,0.7112339399755001,0.7146987095475197,0.7293709150326797,0.6977822250790067,2.8685592352686218,0.4746448558312401,0.9467277851155765,2.3665359203732965,-0.7768126179162215,0.0,0.8391045519707145,0.8355965395500253,0.8391045519707145,0.9629419968175403,0.797725551979189
1679-06-05,74,409.0,6.016157159698354,1679,23,London,16.0,0.24156746031746032,0.7289186507936508,0.7241625816993463,0.3477772227772228,0.022727272727272728,0.0,0.7146987095475197,0.7112339399755001,0.7146987095475197,0.7293709150326797,0.6977822250790067,2.8685592352686218,0.4746448558312401,0.9467277851155765,2.3665359203732965,-0.7768126179162215,0.0,0.8391045519707145,0.8355965395500253,0.8391045519707145,0.9629419968175403,0.797725551979189
1679-06-12,75,342.0,5.8377304471659395,1679,24,London,16.0,0.24156746031746032,0.7289186507936508,0.7241625816993463,0.3477772227772228,0.022727272727272728,0.0,0.7146987095475197,0.7112339399755001,0.7146987095475197,0.0,0.0,2.8685592352686218,0.4746448558312401,0.9467277851155765,2.3665359203732965,-0.7768126179162215,0.0,0.8391045519707145,0.8355965395500253,0.8391045519707145,-1.1731786124250538,-1.1980947343674035
1679-06-19,76,335.0,5.817111159963204,1679,25,London,16.0,0.24156746031746032,0.7289186507936508,0.7241625816993463,0.3477772227772228,0.022727272727272728,0.0,0.7146987095475197,0.7112339399755001,0.7146987095475197,0.0,0.0,2.8685592352686218,0.4746448558312401,0.9467277851155765,2.3665359203732965,-0.7768126179162215,0.0,0.8391045519707145,0.8355965395500253,0.8391045519707145,-1.1731786124250538,-1.1980947343674035
1679-06-26,77,361.0,5.8916442118257715,1679,26,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241625816993463,0.7112339399755001,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.9476882652197564,0.8362006012304544
