week_date,time_idx,deaths,log_deaths,year,week_of_year,series_id,total_trials,violent_crime_prop,property_crime_prop,conviction_rate,death_sentence_rate,transport_rate,avg_punishment_score,overall_fear_sentiment,violent_crime_sentiment,property_crime_sentiment,property_crime_sentiment_lag4w,total_trials_std,violent_crime_prop_std,property_crime_prop_std,conviction_rate_std,death_sentence_rate_std,transport_rate_std,avg_punishment_score_std,overall_fear_sentiment_std,violent_crime_sentiment_std,property_crime_sentiment_std,property_crime_sentiment_lag4w_std
1777-07-14,5193,449.0,6.1092475827643655,1777,29,London,78.0,0.038461538461538464,0.9487179487179487,0.5,0.20512820512820512,0.0,2.1794871794871793,0.6989338413262979,0.6386549472808838,0.7018839555817682,0.0,0.2433186705288991,-0.24521315098944013,0.977650564136028,0.28315199857346024,0.8796246180909102,-0.8377627907067745,0.26788369082875946,0.8892941577849475,0.7541272857757154,0.895364577073535,-1.1916072211869821
1777-07-21,5194,478.0,6.171700597410915,1777,30,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018839555817682,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8959690516757628
1777-07-28,5195,320.0,5.771441123130016,1777,31,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018839555817682,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8959690516757628
1777-08-04,5196,415.0,6.030685260261263,1777,32,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018839555817682,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8959690516757628
1777-08-11,5197,360.0,5.8888779583328805,1777,33,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018839555817682,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8959690516757628
1777-08-18,5198,306.0,5.726847747587197,1777,34,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,-1.1916072211869821
1777-08-25,5199,302.0,5.713732805509369,1777,35,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,-1.1916072211869821
1777-09-01,5200,429.0,6.063785208687608,1777,36,London,101.0,0.09900990099009901,0.8811881188118812,0.5643564356435643,0.08771929824561403,0.0,2.43859649122807,0.6888884636435179,0.672874253988266,0.6892834017785747,0.0,0.5401708919086528,0.4776285824988824,0.8237410758696512,0.46901353191433404,-0.049525830026491094,-0.8377627907067745,0.4250911831857977,0.8593013654228893,0.8579039079184311,0.8578831814158353,-1.1916072211869821
1777-09-08,5201,340.0,5.831882477283517,1777,37,London,101.0,0.09900990099009901,0.8811881188118812,0.5643564356435643,0.08771929824561403,0.0,2.43859649122807,0.6888884636435179,0.672874253988266,0.6892834017785747,0.0,0.5401708919086528,0.4776285824988824,0.8237410758696512,0.46901353191433404,-0.049525830026491094,-0.8377627907067745,0.4250911831857977,0.8593013654228893,0.8579039079184311,0.8578831814158353,-1.1916072211869821
1777-09-15,5202,367.0,5.908082938168931,1777,38,London,101.0,0.09900990099009901,0.8811881188118812,0.5643564356435643,0.08771929824561403,0.0,2.43859649122807,0.6888884636435179,0.672874253988266,0.6892834017785747,0.0,0.5401708919086528,0.4776285824988824,0.8237410758696512,0.46901353191433404,-0.049525830026491094,-0.8377627907067745,0.4250911831857977,0.8593013654228893,0.8579039079184311,0.8578831814158353,-1.1916072211869821
1777-09-22,5203,331.0,5.805134968916488,1777,39,London,101.0,0.09900990099009901,0.8811881188118812,0.5643564356435643,0.08771929824561403,0.0,2.43859649122807,0.6888884636435179,0.672874253988266,0.6892834017785747,0.0,0.5401708919086528,0.4776285824988824,0.8237410758696512,0.46901353191433404,-0.049525830026491094,-0.8377627907067745,0.4250911831857977,0.8593013654228893,0.8579039079184311,0.8578831814158353,-1.1916072211869821
1777-09-29,5204,353.0,5.869296913133774,1777,40,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892834017785747,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8584918919041392
